benchmark,endpoint,task,representation,learner,metric,score,auroc,macro_auroc,micro_auroc,c_index,auprc,balanced_accuracy,accuracy,macro_f1,cohen_kappa,top3_accuracy,top5_accuracy,mae,r2,n_samples,n_classes,n_features,n_folds,folds,repeats,oof_aggregate,primary_metric_scope,split_strategy,tuning,linear_solver,xgb_tree_method,experiment_id,model_family,cache_key,oof_prediction_file,fold_metrics_file,optuna_trials_completed,run_id,status,atlas_status_note,runtime_seconds,selected_feature_count_min,selected_feature_count_median,selected_feature_count_max,selected_feature_sets,candidate_feature_set_count,candidate_feature_sets,feature_selection
mc3_main,hrd_binary_24,binary,signatures_plus_MAF_stack,linear,auroc,0.8112259730776771,0.8112259730776771,,,,0.7682948914695178,0.7480579012487576,0.7538860103626943,0.7495133030499675,0.500132907121777,,,,,772,2,1130,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,sgd_log_loss_elasticnet_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",38.91,1105.0,1125.0,1130.0,signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_24,binary,signatures_plus_MAF_stack,xgboost,auroc,0.8477928698438885,0.8477928698438885,,,,0.8306292737971123,0.7751154441642383,0.7772020725388601,0.7753551102719749,0.5507223819996616,,,,,772,2,1130,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",66.446,182.0,1105.0,1125.0,signatures_only;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_33,binary,burden_only,linear,auroc,0.788437708512058,0.788437708512058,,,,0.5846253424287842,0.7244066342579354,0.7370466321243523,0.7075970363404663,0.4189678184784221,,,,,772,2,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,1.021,,,,,,,
mc3_main,hrd_binary_33,binary,burden_only,xgboost,auroc,0.7988990563340005,0.7988990563340005,,,,0.5930238939136675,0.7630508689988245,0.7538860103626943,0.7334002195613136,0.4745364399736337,,,,,772,2,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,1.021,,,,,,,
mc3_main,hrd_binary_33,binary,standard_sbs96_id83,linear,auroc,0.773623423251676,0.773623423251676,,,,0.6009888470809452,0.7303561783115686,0.7487046632124352,0.7171092894110536,0.4364709069564432,,,,,772,2,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,16.457,,,,,,,
mc3_main,hrd_binary_33,binary,standard_sbs96_id83,xgboost,auroc,0.8495893305372859,0.8495893305372859,,,,0.7259862942014892,0.7826708607377753,0.8031088082901554,0.7737728937728938,0.5481346846985613,,,,,772,2,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,5.051,,,,,,,
mc3_main,hrd_binary_33,binary,MAF_stack_only,linear,auroc,0.7690838178756395,0.7690838178756395,,,,0.5722639721327207,0.7524624281129857,0.7525906735751295,0.7287206347979829,0.4629985723858637,,,,,772,2,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,sgd_log_loss_elasticnet_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",31.102,121.0,125.0,948.0,v4_compact_biology_only;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_33,binary,MAF_stack_only,xgboost,auroc,0.8555388745909192,0.8555388745909192,,,,0.7114925449487485,0.7902805579385506,0.7901554404145078,0.767704835210556,0.5389175637811532,,,,,772,2,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",39.824,923.0,943.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_33,binary,signatures_plus_MAF_stack,linear,auroc,0.7965319480189368,0.7965319480189368,,,,0.6597302245173953,0.7461633781336383,0.7875647668393783,0.7473499361430396,0.4947160052361036,,,,,772,2,1130,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,sgd_log_loss_elasticnet_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",44.414,1105.0,1105.0,1125.0,signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_33,binary,signatures_plus_MAF_stack,xgboost,auroc,0.900811806945636,0.900811806945636,,,,0.8071008668522709,0.8213230387951578,0.8367875647668394,0.8120652879532597,0.6245484020379806,,,,,772,2,1130,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",88.855,1105.0,1125.0,1130.0,signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_42,binary,burden_only,linear,auroc,0.8245123258306538,0.8245123258306538,,,,0.4727552461380484,0.7632047159699893,0.7733160621761658,0.7042825404121658,0.4209867654117808,,,,,772,2,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,0.995,,,,,,,
mc3_main,hrd_binary_42,binary,burden_only,xgboost,auroc,0.8382690246516613,0.8382690246516613,,,,0.5268525904624929,0.7702250803858521,0.7642487046632125,0.7005762411347518,0.4178461334482416,,,,,772,2,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,1.185,,,,,,,
mc3_main,hrd_binary_42,binary,standard_sbs96_id83,linear,auroc,0.8585101822079314,0.8585101822079314,,,,0.6002943376309676,0.8037513397642015,0.8264248704663213,0.7591544049171168,0.522858935094646,,,,,772,2,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,19.675,,,,,,,
mc3_main,hrd_binary_42,binary,standard_sbs96_id83,xgboost,auroc,0.902406216505895,0.902406216505895,,,,0.7362663984018717,0.8061414790996784,0.8588082901554405,0.7875989146210639,0.575866935483871,,,,,772,2,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,5.324,,,,,,,
mc3_main,hrd_binary_42,binary,MAF_stack_only,linear,auroc,0.7911307609860664,0.7911307609860664,,,,0.4508324680931789,0.7488317256162915,0.7746113989637305,0.6994818652849741,0.4087467868586921,,,,,772,2,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,sgd_log_loss_elasticnet_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",26.72,121.0,125.0,137.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_hotspot_summary,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_42,binary,MAF_stack_only,xgboost,auroc,0.8745873526259379,0.8745873526259379,,,,0.632706531722685,0.8012433011789926,0.7979274611398963,0.7359572732773816,0.4828048235819563,,,,,772,2,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",33.858,923.0,943.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_42,binary,signatures_plus_MAF_stack,linear,auroc,0.8244801714898177,0.8244801714898177,,,,0.5989615752371169,0.7832797427652733,0.8341968911917098,0.7575828942074636,0.5168772245472679,,,,,772,2,1130,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,sgd_log_loss_elasticnet_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",45.714,319.0,319.0,1125.0,signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_42,binary,signatures_plus_MAF_stack,xgboost,auroc,0.8969614147909968,0.8969614147909968,,,,0.7405189697595882,0.8091211146838156,0.8717616580310881,0.8006900274602764,0.6015057979477767,,,,,772,2,1130,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",76.869,319.0,1125.0,1130.0,signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,cancer_type_top20,multiclass,burden_only,linear,balanced_accuracy,0.2473204505990421,0.7798911850665728,0.7798911850665728,0.794647455415398,,,0.2473204505990421,0.2425,0.2080026251830237,0.2034253059475248,0.4955681818181818,0.6420454545454546,,,8800,20,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,13.339,,,,,,,
mc3_main,cancer_type_top20,multiclass,burden_only,xgboost,balanced_accuracy,0.254945016639541,0.807802264482121,0.807802264482121,0.8354896334003915,,,0.254945016639541,0.2872727272727273,0.2386769387313887,0.2367814333410509,0.5604545454545454,0.699659090909091,,,8800,20,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,65.263,,,,,,,
mc3_main,cancer_type_top20,multiclass,standard_sbs96_id83,linear,balanced_accuracy,0.5263482583725251,0.917333850841276,0.917333850841276,0.9210033533601566,,,0.5263482583725251,0.5085227272727273,0.5040076281372301,0.4820815878534824,0.7802272727272728,0.8763636363636363,,,8800,20,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,2122.713,,,,,,,
mc3_main,cancer_type_top20,multiclass,standard_sbs96_id83,xgboost,balanced_accuracy,0.5381477651217608,0.93496336737383,0.93496336737383,0.9431971849173554,,,0.5381477651217608,0.5607954545454545,0.5465269831670979,0.5323045261321613,0.8173863636363636,0.8988636363636363,,,8800,20,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,1214.115,,,,,,,
mc3_main,cancer_type_top20,multiclass,MAF_stack_only,linear,balanced_accuracy,0.5712277179766847,0.864580615173326,0.864580615173326,0.8686613996574598,,,0.5712277179766847,0.5790909090909091,0.5846765187441149,0.5521005544368864,0.7938636363636363,0.8790909090909091,,,8800,20,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,sgd_log_loss_elasticnet_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",8403.414,923.0,948.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,cancer_type_top20,multiclass,MAF_stack_only,xgboost,balanced_accuracy,0.6618295959768071,0.9590512039575612,0.9590512039575612,0.9641792688397128,,,0.6618295959768071,0.6617045454545455,0.6635039435284329,0.6411156948853795,0.8638636363636364,0.9285227272727272,,,8800,20,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",5780.303,923.0,948.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
